time,cwnd_mss
7.403,12.44
7.403,13.44
7.403,13.44
7.403,13.44
7.403,13.44
7.403,13.44
7.404,13.44
7.404,13.44
7.404,13.44
7.444,13.44
7.444,13.44
7.444,13.44
7.444,13.44
7.444,13.44
7.444,13.44
7.444,14.44
7.444,14.44
7.444,14.44
7.444,14.44
7.444,14.44
7.444,14.44
7.444,14.44
7.444,14.44
7.484,14.44
7.484,14.44
7.484,14.44
7.484,14.44
7.484,14.44
7.485,14.44
7.485,14.44
7.485,15.44
7.485,15.44
7.485,15.44
7.485,15.44
7.485,15.44
7.485,15.44
7.485,15.44
7.485,15.44
7.525,15.44
7.525,15.44
7.525,15.44
7.525,15.44
7.525,15.44
7.525,15.44
7.525,15.44
7.525,15.44
7.525,16.44
7.525,16.44
7.525,16.44
7.525,16.44
7.526,16.44
7.526,16.44
7.526,16.44
7.567,16.44
7.567,16.44
7.567,16.44
7.567,16.44
7.567,16.44
7.567,16.44
7.567,16.44
7.567,16.44
7.567,16.44
7.567,16.44
7.567,17.44
7.567,17.44
7.568,17.44
7.568,17.44
7.568,17.44
7.568,17.44
7.607,17.44
7.608,17.44
7.608,17.44
7.608,17.44
7.608,17.44
7.608,17.44
7.608,17.44
7.608,17.44
7.608,17.44
7.608,17.44
7.608,17.44
7.608,17.44
7.608,18.44
7.608,18.44
7.609,18.44
7.609,18.44
7.609,18.44
7.609,18.44
7.648,18.44
7.648,18.44
7.648,18.44
7.648,18.44
7.648,18.44
7.648,18.44
7.648,18.44
7.648,18.44
7.648,18.44
7.649,18.44
7.649,18.44
7.649,18.44
7.649,18.44
7.649,19.44
7.649,19.44
7.649,19.44
7.649,19.44
7.649,19.44
7.649,19.44
7.688,19.44
7.689,19.44
7.689,19.44
7.689,19.44
7.689,19.44
7.689,19.44
7.689,19.44
7.689,19.44
7.689,19.44
7.689,19.44
7.689,19.44
7.689,19.44
7.689,19.44
7.689,19.44
7.690,20.44
7.690,20.44
7.690,20.44
7.690,20.44
7.690,20.44
7.690,20.44
7.731,20.44
7.773,33.30
7.854,42.31
7.935,55.62
7.977,49.93
8.058,40.95
8.140,28.67
8.141,29.67
8.141,29.67
8.141,29.67
8.141,29.67
8.141,29.67
8.141,29.67
8.141,29.67
8.141,29.67
8.141,29.67
8.141,29.67
8.141,29.67
8.142,29.67
8.142,29.67
8.142,29.67
8.142,29.67
8.142,29.67
8.142,29.67
8.142,29.67
8.142,29.67
8.181,29.67
8.181,29.67
8.181,29.67
8.222,20.77
8.222,21.77
8.223,21.77
8.224,21.77
8.224,21.77
8.224,21.77
8.224,21.77
8.224,21.77
8.224,21.77
8.224,21.77
8.224,21.77
8.224,21.77
8.224,21.77
8.224,21.77
8.224,21.77
8.225,21.77
8.225,21.77
8.262,21.77
8.263,21.77
8.263,21.77
8.263,21.77
8.263,21.77
8.263,21.77
8.264,21.77
8.264,21.77
8.264,21.77
8.264,21.77
8.264,21.77
8.264,21.77
8.264,21.77
8.264,21.77
8.264,21.77
8.265,21.77
8.265,21.77
8.265,21.77
8.265,21.77
8.265,21.77
8.265,21.77
8.266,21.77
8.303,22.77
8.303,22.77
8.303,22.77
8.303,22.77
8.303,22.77
8.303,22.77
8.345,15.94
8.345,16.94
8.345,16.94
8.345,16.94
8.346,16.94
8.346,16.94
8.346,16.94
8.347,16.94
8.384,16.94
8.384,16.94
8.384,16.94
8.385,16.94
8.385,16.94
8.385,16.94
8.385,16.94
8.385,16.94
8.385,16.94
8.386,16.94
8.386,16.94
8.386,16.94
8.386,16.94
8.386,16.94
8.386,16.94
8.425,17.94
8.425,17.94
8.425,17.94
8.426,17.94
8.426,17.94
8.426,17.94
8.426,17.94
8.426,17.94
8.426,17.94
8.426,17.94
8.426,17.94
8.426,17.94
8.426,17.94
8.426,17.94
8.426,17.94
8.426,17.94
8.506,28.55
8.547,19.99
8.547,20.99
8.548,20.99
8.587,20.99
8.587,20.99
8.587,20.99
8.587,20.99
8.587,20.99
8.587,20.99
8.588,20.99
8.588,20.99
8.588,20.99
8.588,20.99
8.588,20.99
8.588,20.99
8.588,20.99
8.588,20.99
8.588,20.99
8.588,20.99
8.588,20.99
8.588,20.99
8.588,20.99
8.589,20.99
8.668,14.69
8.668,15.69
8.668,15.69
8.668,15.69
8.669,15.69
8.669,15.69
8.669,15.69
8.669,15.69
8.669,15.69
8.669,15.69
8.669,15.69
8.669,15.69
8.669,15.69
8.669,15.69
8.669,15.69
8.709,15.69
8.709,15.69
8.709,15.69
8.709,15.69
8.709,15.69
8.709,15.69
8.709,15.69
8.709,15.69
8.709,15.69
8.709,15.69
8.709,15.69
8.710,15.69
8.710,15.69
8.710,15.69
8.710,15.69
8.710,16.69
8.749,16.69
8.749,16.69
8.750,16.69
8.750,16.69
8.750,16.69
8.750,16.69
8.750,16.69
8.750,16.69
8.750,16.69
8.750,16.69
8.750,16.69
8.750,16.69
8.750,16.69
8.750,16.69
8.751,16.69
8.751,16.69
8.790,17.69
8.790,17.69
8.790,17.69
8.790,17.69
8.790,17.69
8.790,17.69
8.790,17.69
8.791,17.69
8.791,17.69
8.791,17.69
8.791,17.69
8.791,17.69
8.791,17.69
8.791,17.69
8.791,17.69
8.791,17.69
8.791,17.69
8.831,17.69
8.831,18.69
8.831,18.69
8.831,18.69
8.831,18.69
8.831,18.69
8.831,18.69
8.831,18.69
8.831,18.69
8.831,18.69
8.832,18.69
8.832,18.69
8.832,18.69
8.832,18.69
8.832,18.69
8.832,18.69
8.832,18.69
8.832,18.69
8.871,18.69
8.871,18.69
8.872,19.69
8.872,19.69
8.872,19.69
8.872,19.69
8.872,19.69
8.872,19.69
8.872,19.69
8.872,19.69
8.872,19.69
8.913,13.78
8.913,14.78
8.952,14.78
8.952,14.78
8.953,14.78
8.953,14.78
8.953,14.78
8.953,14.78
8.953,14.78
8.953,14.78
8.993,10.35
8.994,11.35
8.994,11.35
9.033,11.35
9.033,11.35
9.034,11.35
9.034,11.35
9.034,11.35
9.034,11.35
9.034,11.35
9.034,11.35
9.034,11.35
9.034,11.35
9.034,11.35
9.034,11.35
9.074,11.35
9.074,11.35
9.074,11.35
9.074,11.35
9.074,11.35
9.074,11.35
9.074,11.35
9.074,12.35
9.074,12.35
9.074,12.35
9.075,12.35
9.075,12.35
9.115,12.35
9.115,12.35
9.115,12.35
9.115,12.35
9.115,12.35
9.115,12.35
9.115,12.35
9.115,12.35
9.115,13.35
9.115,13.35
9.115,13.35
9.115,13.35
9.115,13.35
9.155,13.35
9.155,13.35
9.155,13.35
9.155,13.35
9.155,13.35
9.155,13.35
9.156,13.35
9.156,13.35
9.156,13.35
9.156,14.35
9.156,14.35
9.156,14.35
9.156,14.35
9.156,14.35
9.196,14.35
9.196,14.35
9.196,14.35
9.196,14.35
9.196,14.35
9.196,14.35
9.196,14.35
9.196,14.35
9.196,14.35
9.196,14.35
9.196,15.35
9.196,15.35
9.197,15.35
9.197,15.35
9.197,15.35
9.236,15.35
9.237,15.35
9.237,15.35
9.237,15.35
9.277,10.74
9.277,11.74
9.278,11.74
9.278,11.74
9.278,11.74
9.318,11.74
9.318,11.74
9.318,11.74
9.318,11.74
9.318,11.74
9.318,11.74
9.318,11.74
9.318,11.74
9.318,11.74
9.318,11.74
9.358,11.74
9.358,11.74
9.358,11.74
9.358,11.74
9.358,11.74
9.358,11.74
9.358,11.74
9.359,12.74
9.359,12.74
9.359,12.74
9.359,12.74
9.359,12.74
9.399,12.74
9.399,12.74
9.399,12.74
9.399,12.74
9.399,12.74
9.399,12.74
9.399,12.74
9.399,12.74
9.399,13.74
9.399,13.74
9.399,13.74
9.400,13.74
9.400,13.74
9.439,13.74
9.440,13.74
9.440,13.74
9.440,13.74
9.440,13.74
9.440,13.74
9.440,13.74
9.440,13.74
9.481,21.62
9.561,32.13
9.604,44.49
9.683,52.14
9.725,36.50
9.765,37.50
9.806,60.25
9.847,74.17
9.927,51.92
9.968,52.92
9.968,52.92
9.968,52.92
9.968,52.92
9.968,52.92
9.968,52.92
9.968,52.92
9.968,52.92
9.968,52.92
9.969,52.92
9.969,52.92
9.969,52.92
9.969,52.92
9.969,52.92
9.969,52.92
9.969,52.92
9.969,52.92
9.969,52.92
9.969,52.92
9.969,52.92
9.970,52.92
9.970,52.92
9.970,52.92
9.970,52.92
9.970,52.92
9.970,52.92
9.970,52.92
9.971,52.92
9.971,52.92
9.971,52.92
9.971,52.92
9.971,52.92
9.971,52.92
9.971,52.92
9.971,52.92
9.972,52.92
9.972,52.92
9.972,52.92
9.972,52.92
9.972,52.92
9.972,52.92
9.972,52.92
10.013,37.04
10.049,38.04
10.049,38.04
10.049,38.04
10.050,38.04
10.050,38.04
10.050,38.04
10.050,38.04
10.050,38.04
10.050,38.04
10.050,38.04
10.050,38.04
10.050,38.04
10.091,60.63
10.134,84.44
10.213,110.11
10.256,113.08
10.336,129.15
10.385,181.41
10.460,190.98
10.507,165.69
10.589,118.98
10.679,2.00
10.719,36.00
10.719,3.00
10.721,4.00
10.721,5.00
10.721,6.00
10.722,7.00
10.724,8.00
10.725,9.00
10.726,10.00
10.727,11.00
10.728,12.00
10.729,13.00
10.730,14.00
10.732,15.00
10.733,16.00
10.734,17.00
10.735,18.00
10.736,19.00
10.737,20.00
10.739,21.00
10.740,22.00
10.741,23.00
10.742,24.00
10.743,25.00
10.745,26.00
10.746,27.00
10.747,28.00
10.749,29.00
10.750,30.00
10.751,31.00
10.753,32.00
10.754,33.00
10.755,34.00
10.756,35.00
10.758,36.00
10.759,37.00
10.759,37.00
10.778,37.00
10.778,38.00
10.779,38.00
10.779,38.00
10.780,38.00
10.828,26.60
10.829,27.60
10.830,27.60
10.830,27.60
10.831,27.60
10.832,27.60
10.832,27.60
10.834,27.60
10.834,27.60
10.835,27.60
11.152,5.00
11.202,2.00
11.254,2.00
11.297,2.00
11.362,2.00
11.402,16.00
11.404,3.00
11.404,4.00
11.404,5.00
11.404,6.00
11.405,7.00
11.405,8.00
11.412,9.00
11.412,10.00
11.414,11.00
11.415,12.00
11.415,13.00
11.416,14.00
11.417,15.00
11.418,16.00
11.426,17.00
11.443,17.00
11.453,17.00
11.453,18.00
11.454,18.00
11.454,18.00
11.455,18.00
11.455,18.00
11.455,18.00
11.455,18.00
11.456,18.00
11.456,18.00
11.457,18.00
11.457,18.00
11.459,18.00
11.459,18.00
11.467,18.00
11.467,18.00
11.483,18.00
11.493,18.00
11.493,18.00
11.494,19.00
11.494,19.00
11.494,19.00
11.496,19.00
11.496,19.00
11.496,19.00
11.496,19.00
11.497,19.00
11.497,19.00
11.498,19.00
11.498,19.00
11.499,19.00
11.499,19.00
11.507,19.00
11.507,19.00
11.524,19.00
11.534,19.00
11.534,19.00
11.534,19.00
11.534,20.00
11.535,20.00
11.535,20.00
11.536,20.00
11.536,20.00
11.536,20.00
11.536,20.00
11.537,20.00
11.537,20.00
11.538,20.00
11.538,20.00
11.540,20.00
11.541,20.00
11.548,20.00
11.548,20.00
11.565,20.00
11.575,20.00
11.575,20.00
11.575,20.00
11.575,20.00
11.575,21.00
11.575,21.00
11.575,21.00
11.577,21.00
11.577,21.00
11.577,21.00
11.577,21.00
11.577,21.00
11.577,21.00
11.579,21.00
11.579,21.00
11.581,21.00
11.581,21.00
11.588,21.00
11.588,21.00
11.605,21.00
11.615,21.00
11.616,21.00
11.616,21.00
11.616,21.00
11.616,21.00
11.616,22.00
11.616,22.00
11.616,22.00
11.617,22.00
11.617,22.00
11.617,22.00
11.617,22.00
11.618,22.00
11.618,22.00
11.619,22.00
11.619,22.00
11.621,22.00
11.621,22.00
11.629,22.00
11.629,22.00
11.646,22.00
11.656,22.00
11.656,22.00
11.656,22.00
11.656,22.00
11.656,22.00
11.657,22.00
11.657,23.00
11.657,23.00
11.658,23.00
11.658,23.00
11.658,23.00
11.658,23.00
11.658,23.00
11.659,23.00
11.659,23.00
11.660,23.00
11.662,23.00
11.662,23.00
11.670,23.00
11.670,23.00
11.686,23.00
11.697,23.00
11.697,23.00
11.697,23.00
11.697,23.00
11.697,23.00
11.697,23.00
11.697,23.00
11.697,23.00
11.697,24.00
11.697,24.00
11.698,24.00
11.698,24.00
11.698,24.00
11.698,24.00
11.699,24.00
11.699,24.00
11.700,24.00
11.700,24.00
11.703,24.00
11.703,24.00
11.710,24.00
11.710,24.00
11.726,24.00
11.737,24.00
11.737,24.00
11.737,24.00
11.737,24.00
11.737,24.00
11.737,24.00
11.738,24.00
11.738,24.00
11.738,24.00
11.738,25.00
11.738,25.00
11.738,25.00
11.739,25.00
11.739,25.00
11.739,25.00
11.739,25.00
11.739,25.00
11.740,25.00
11.740,25.00
11.751,25.00
11.818,39.50
11.859,27.65
11.940,19.35
11.940,20.35
11.940,20.35
11.940,20.35
11.940,20.35
11.940,20.35
11.940,20.35
11.940,20.35
11.941,20.35
11.941,20.35
11.941,20.35
11.941,20.35
11.941,20.35
11.941,20.35
11.941,20.35
11.982,14.25
12.021,15.25
12.021,15.25
12.021,15.25
12.021,15.25
12.022,15.25
12.022,15.25
12.022,15.25
12.062,10.67
12.063,11.67
12.063,11.67
12.102,11.67
12.103,11.67
12.103,11.67
12.143,8.17
12.143,8.17
12.143,9.17
12.145,9.17
12.145,9.17
12.145,9.17
12.184,9.17
12.185,9.17
12.185,9.17
12.185,9.17
12.185,9.17
12.185,9.17
12.185,9.17
12.185,9.17
12.185,9.17
12.185,9.17
12.225,9.17
12.225,9.17
12.225,10.17
12.225,10.17
12.225,10.17
12.225,10.17
12.225,10.17
12.225,10.17
12.225,10.17
12.225,10.17
12.306,7.12
12.306,8.12
12.306,8.12
12.307,8.12
12.307,8.12
12.388,12.68
12.428,8.88
12.469,9.88
12.469,9.88
12.469,9.88
12.469,9.88
12.469,9.88
12.469,9.88
12.550,6.91
12.550,7.91
12.550,7.91
12.550,7.91
12.550,7.91
12.550,7.91
12.550,7.91
12.590,7.91
12.591,7.91
12.591,7.91
12.631,5.54
12.631,6.54
12.632,6.54
12.672,6.54
12.672,6.54
12.672,6.54
12.672,6.54
12.672,6.54
12.672,6.54
12.712,6.54
12.712,6.54
12.712,6.54
12.713,7.54
12.713,7.54
12.713,7.54
12.753,7.54
12.753,7.54
12.753,7.54
12.753,7.54
12.753,7.54
12.753,8.54
12.753,8.54
12.753,8.54
12.793,8.54
12.793,8.54
12.794,8.54
12.834,5.98
12.834,6.98
12.834,6.98
12.875,6.98
12.875,6.98
12.875,6.98
12.875,6.98
12.875,6.98
12.875,6.98
12.875,6.98
12.915,6.98
12.915,6.98
12.915,7.98
12.915,7.98
12.915,7.98
12.915,7.98
12.915,7.98
12.958,7.98
12.958,7.98
12.958,7.98
12.958,8.98
12.958,8.98
12.958,8.98
12.958,8.98
12.958,8.98
12.998,8.98
12.999,8.98
12.999,8.98
12.999,8.98
12.999,9.98
12.999,9.98
12.999,9.98
12.999,9.98
12.999,9.98
13.039,9.98
13.039,9.98
13.080,14.98
13.121,10.49
13.161,11.49
13.161,11.49
13.161,11.49
13.161,11.49
13.161,11.49
13.161,11.49
13.161,11.49
13.161,11.49
13.161,11.49
13.161,11.49
13.161,11.49
13.201,11.49
13.201,11.49
13.201,11.49
13.201,11.49
13.201,11.49
13.201,11.49
13.201,11.49
13.202,11.49
13.242,8.04
13.282,9.04
13.282,9.04
13.282,9.04
13.282,9.04
13.282,9.04
13.282,9.04
13.282,9.04
13.283,9.04
13.323,9.04
13.323,9.04
13.323,9.04
13.323,9.04
13.323,9.04
13.323,9.04
13.323,9.04
13.323,9.04
13.323,9.04
13.363,10.04
13.363,10.04
13.363,10.04
13.363,10.04
13.364,10.04
13.364,10.04
13.364,10.04
13.364,10.04
13.364,10.04
13.404,10.04
13.404,10.04
13.404,11.04
13.404,11.04
13.404,11.04
13.404,11.04
13.404,11.04
13.404,11.04
13.404,11.04
13.404,11.04
13.444,11.04
13.444,11.04
13.445,11.04
13.445,11.04
13.445,12.04
13.445,12.04
13.445,12.04
13.445,12.04
13.445,12.04
13.526,19.43
13.567,13.60
13.567,14.60
13.607,14.60
13.607,14.60
13.607,14.60
13.607,14.60
13.607,14.60
13.607,14.60
13.607,14.60
13.607,14.60
13.607,14.60
13.607,14.60
13.607,14.60
13.648,10.22
13.688,11.22
13.688,11.22
13.688,11.22
13.688,11.22
13.688,11.22
13.688,11.22
13.688,11.22
13.688,11.22
13.688,11.22
13.688,11.22
13.688,11.22
13.728,11.22
13.728,11.22
13.728,11.22
13.729,11.22
13.729,11.22
13.729,11.22
13.729,11.22
13.729,11.22
13.729,11.22
13.729,11.22
13.729,12.22
13.729,12.22
13.769,12.22
13.769,12.22
13.769,12.22
13.769,12.22
13.769,12.22
13.769,12.22
13.769,12.22
13.769,12.22
13.769,12.22
13.769,12.22
13.769,12.22
13.770,13.22
13.770,13.22
13.812,13.22
13.812,13.22
13.812,13.22
13.812,13.22
13.812,13.22
13.813,13.22
13.813,13.22
13.813,13.22
13.813,13.22
13.813,13.22
13.813,13.22
13.813,13.22
13.813,14.22
13.853,14.22
13.853,14.22
13.853,14.22
13.853,14.22
13.853,14.22
13.853,14.22
13.853,14.22
13.853,14.22
13.853,14.22
13.853,14.22
13.853,14.22
13.854,14.22
13.854,14.22
13.854,14.22
13.893,15.22
13.894,15.22
13.894,15.22
13.894,15.22
13.894,15.22
13.894,15.22
13.894,15.22
13.894,15.22
13.894,15.22
13.894,15.22
13.894,15.22
13.894,15.22
13.894,15.22
13.895,15.22
13.895,15.22
13.934,15.22
13.934,16.22
13.934,16.22
13.934,16.22
13.934,16.22
13.934,16.22
13.935,16.22
13.935,16.22
13.935,16.22
13.935,16.22
13.935,16.22
13.935,16.22
13.935,16.22
13.935,16.22
13.935,16.22
13.935,16.22
13.975,16.22
14.016,11.35
14.016,12.35
14.016,12.35
14.016,12.35
14.016,12.35
14.017,12.35
14.017,12.35
14.017,12.35
14.017,12.35
14.017,12.35
14.017,12.35
14.056,12.35
14.056,12.35
14.056,12.35
14.056,12.35
14.056,12.35
14.056,12.35
14.057,12.35
14.057,12.35
14.057,12.35
14.057,12.35
14.057,12.35
14.057,12.35
14.096,12.35
14.096,13.35
14.096,13.35
14.097,13.35
14.097,13.35
14.097,13.35
14.097,13.35
14.097,13.35
14.097,13.35
14.097,13.35
14.097,13.35
14.098,13.35
14.098,13.35
14.137,13.35
14.137,13.35
14.137,14.35
14.137,14.35
14.137,14.35
14.137,14.35
14.137,14.35
14.137,14.35
14.138,14.35
14.138,14.35
14.138,14.35
14.138,14.35
14.138,14.35
14.138,14.35
14.177,14.35
14.177,14.35
14.178,14.35
14.178,15.35
14.178,15.35
14.178,15.35
14.178,15.35
14.178,15.35
14.178,15.35
14.178,15.35
14.178,15.35
14.178,15.35
14.178,15.35
14.178,15.35
14.178,15.35
14.220,15.35
14.220,15.35
14.220,15.35
14.220,15.35
14.220,16.35
14.220,16.35
14.220,16.35
14.220,16.35
14.220,16.35
14.220,16.35
14.261,11.45
14.301,12.45
14.301,12.45
14.301,12.45
14.301,12.45
14.342,19.71
14.422,13.80
14.423,14.80
14.423,14.80
14.423,14.80
14.423,14.80
14.423,14.80
14.423,14.80
14.423,14.80
14.463,14.80
14.463,14.80
14.463,14.80
14.504,23.36
14.545,32.35
14.625,40.64
14.666,36.45
14.747,28.52
14.828,19.96
14.829,20.96
14.829,20.96
14.829,20.96
14.829,20.96
14.829,20.96
14.829,20.96
14.829,20.96
14.830,20.96
14.830,20.96
14.869,20.96
14.869,20.96
14.869,20.96
14.869,20.96
14.869,20.96
14.869,20.96
14.869,20.96
14.869,20.96
14.869,20.96
14.870,20.96
14.870,20.96
14.870,20.96
14.870,20.96
14.870,20.96
14.870,20.96
14.870,20.96
14.870,20.96
14.870,20.96
14.870,20.96
14.870,20.96
14.871,20.96
14.909,21.96
14.910,21.96
14.910,21.96
14.910,21.96
14.910,21.96
14.910,21.96
14.910,21.96
14.910,21.96
14.910,21.96
14.910,21.96
14.910,21.96
14.910,21.96
14.910,21.96
14.911,21.96
14.911,21.96
14.911,21.96
14.911,21.96
14.911,21.96
14.911,21.96
14.911,21.96
14.911,21.96
14.950,21.96
14.950,21.96
14.950,21.96
14.950,21.96
14.950,21.96
14.951,21.96
14.951,21.96
14.951,21.96
14.951,21.96
14.951,21.96
14.951,21.96
14.951,22.96
14.992,37.07
15.072,48.95
15.114,61.26
15.193,64.88
15.274,49.42
15.373,2.00
15.417,2.00
15.457,2.00
15.498,3.00
15.498,3.00
15.538,3.00
15.538,4.00
15.538,4.00
15.579,4.00
15.579,4.00
15.579,5.00
15.579,5.00
15.620,5.00
15.620,5.00
15.620,5.00
15.620,6.00
15.620,6.00
15.660,6.00
15.660,6.00
15.660,6.00
15.660,6.00
15.661,7.00
15.661,7.00
15.701,7.00
15.701,7.00
15.701,7.00
15.701,7.00
15.701,7.00
15.701,8.00
15.742,8.00
15.742,8.00
15.742,8.00
15.742,8.00
15.742,8.00
15.742,8.00
15.742,8.00
15.743,9.00
15.782,9.00
15.782,9.00
15.783,9.00
15.783,9.00
15.783,9.00
15.783,9.00
15.783,9.00
15.783,9.00
15.823,10.00
15.823,10.00
15.824,10.00
15.824,10.00
15.824,10.00
15.864,7.00
15.905,8.00
15.905,8.00
15.905,8.00
15.905,8.00
15.905,8.00
15.905,8.00
15.905,8.00
15.987,5.60
15.987,6.60
15.987,6.60
16.068,4.62
16.068,5.62
16.068,5.62
16.068,5.62
16.068,5.62
16.109,5.62
16.109,5.62
16.109,5.62
16.109,5.62
16.109,5.62
16.109,6.62
16.149,6.62
16.150,6.62
16.150,6.62
16.150,6.62
16.150,6.62
16.150,6.62
16.150,7.62
16.190,7.62
16.190,7.62
16.190,7.62
16.190,7.62
16.190,7.62
16.190,7.62
16.191,7.62
16.191,8.62
16.233,8.62
16.233,8.62
16.233,8.62
16.233,8.62
16.233,8.62
16.233,8.62
16.233,8.62
16.233,8.62
16.233,9.62
16.273,9.62
16.273,9.62
16.273,9.62
16.273,9.62
16.273,9.62
16.273,9.62
16.274,9.62
16.274,9.62
16.274,9.62
16.274,10.62
16.314,10.62
16.314,10.62
16.314,10.62
16.314,10.62
16.314,10.62
16.314,10.62
16.314,10.62
16.314,10.62
16.314,10.62
16.314,10.62
16.314,11.62
16.354,11.62
16.355,11.62
16.355,11.62
16.355,11.62
16.355,11.62
16.355,11.62
16.355,11.62
16.355,11.62
16.355,11.62
16.355,11.62
16.355,11.62
16.355,12.62
16.395,12.62
16.395,12.62
16.395,12.62
16.395,12.62
16.395,12.62
16.395,12.62
16.395,12.62
16.395,12.62
16.396,12.62
16.396,12.62
16.396,12.62
16.396,12.62
16.396,13.62
16.436,13.62
16.436,13.62
16.436,13.62
16.436,13.62
16.477,21.53
16.518,15.07
16.558,16.07
16.558,16.07
16.558,16.07
16.558,16.07
16.558,16.07
16.558,16.07
16.558,16.07
16.558,16.07
16.558,16.07
16.559,16.07
16.559,16.07
16.559,16.07
16.559,16.07
16.639,11.25
16.639,12.25
16.639,12.25
16.639,12.25
16.639,12.25
16.639,12.25
16.639,12.25
16.639,12.25
16.639,12.25
16.640,12.25
16.640,12.25
16.640,12.25
16.679,12.25
16.679,12.25
16.680,12.25
16.680,12.25
16.720,19.58
16.761,13.70
16.801,14.70
16.801,14.70
16.801,14.70
16.801,14.70
16.802,14.70
16.802,14.70
16.802,14.70
16.802,14.70
16.802,14.70
16.802,14.70
16.802,14.70
16.802,14.70
16.842,14.70
16.842,14.70
16.842,14.70
16.842,14.70
16.842,14.70
16.842,14.70
16.842,14.70
16.842,14.70
16.842,14.70
16.842,14.70
16.842,14.70
16.883,10.29
16.923,11.29
16.924,11.29
16.924,11.29
16.924,11.29
16.924,11.29
16.924,11.29
16.924,11.29
16.924,11.29
16.924,11.29
16.924,11.29
16.964,11.29
16.964,11.29
16.964,11.29
16.964,11.29
16.964,11.29
16.964,11.29
16.964,11.29
16.964,11.29
16.964,11.29
16.964,11.29
16.964,11.29
16.965,12.29
17.005,12.29
17.005,12.29
17.005,12.29
17.005,12.29
17.045,19.60
17.126,28.72
17.167,30.11
17.247,35.07
17.288,24.55
17.328,25.55
17.328,25.55
17.328,25.55
17.328,25.55
17.328,25.55
17.328,25.55
17.328,25.55
17.328,25.55
17.329,25.55
17.329,25.55
17.329,25.55
17.329,25.55
17.329,25.55
17.329,25.55
17.329,25.55
17.329,25.55
17.329,25.55
17.329,25.55
17.329,25.55
17.330,25.55
17.330,25.55
17.330,25.55
17.408,17.89
17.409,18.89
17.409,18.89
17.449,13.22
17.450,14.22
17.450,14.22
17.450,14.22
17.450,14.22
17.450,14.22
17.450,14.22
17.490,14.22
17.490,14.22
17.490,14.22
17.490,14.22
17.490,14.22
17.490,14.22
17.490,14.22
17.490,14.22
17.490,14.22
17.490,14.22
17.491,14.22
17.571,9.95
17.571,10.95
17.571,10.95
17.571,10.95
17.571,10.95
17.571,10.95
17.571,10.95
17.571,10.95
17.611,10.95
17.611,10.95
17.652,7.67
17.652,8.67
17.652,8.67
17.652,8.67
17.652,8.67
17.652,8.67
17.692,8.67
17.692,8.67
17.692,8.67
17.692,8.67
17.692,8.67
17.692,8.67
17.692,8.67
17.692,8.67
17.692,8.67
17.732,8.67
17.732,9.67
17.732,9.67
17.732,9.67
17.732,9.67
17.733,9.67
17.733,9.67
17.733,9.67
17.733,9.67
17.773,9.67
17.773,9.67
17.773,10.67
17.773,10.67
17.773,10.67
17.773,10.67
17.773,10.67
17.773,10.67
17.773,10.67
17.854,7.47
17.854,8.47
17.854,8.47
17.855,8.47
17.855,8.47
17.855,8.47
17.855,8.47
17.895,8.47
17.895,8.47
17.895,8.47
17.895,8.47
17.895,8.47
17.895,8.47
17.895,8.47
17.895,8.47
17.935,8.47
17.935,9.47
17.935,9.47
17.935,9.47
17.936,9.47
17.936,9.47
17.936,9.47
17.976,9.47
17.976,9.47
17.976,9.47
17.976,9.47
17.976,10.47
17.976,10.47
17.976,10.47
17.976,10.47
17.976,10.47
17.976,10.47
18.016,10.47
18.016,10.47
18.016,10.47
18.017,10.47
18.057,7.33
18.057,7.33
18.057,8.33
18.057,8.33
18.097,8.33
18.097,8.33
18.097,8.33
18.138,12.83
18.219,8.98
18.219,9.98
18.219,9.98
18.219,9.98
18.219,9.98
18.220,9.98
18.220,9.98
18.262,9.98
18.262,9.98
18.262,9.98
18.262,9.98
18.262,9.98
18.262,9.98
18.262,9.98
18.262,9.98
18.262,9.98
18.302,9.98
18.302,9.98
18.303,10.98
18.303,10.98
18.303,10.98
18.303,10.98
18.303,10.98
18.303,10.98
18.303,10.98
18.303,10.98
18.343,10.98
18.343,10.98
18.343,10.98
18.343,11.98
18.343,11.98
18.343,11.98
18.343,11.98
18.343,11.98
18.344,11.98
18.344,11.98
18.344,11.98
18.384,11.98
18.384,11.98
18.384,11.98
18.384,11.98
18.384,12.98
18.384,12.98
18.384,12.98
18.384,12.98
18.384,12.98
18.384,12.98
18.384,12.98
18.384,12.98
18.424,12.98
18.424,12.98
18.424,12.98
18.424,12.98
18.424,12.98
18.425,13.98
18.425,13.98
18.425,13.98
18.425,13.98
18.425,13.98
18.425,13.98
18.425,13.98
18.425,13.98
18.465,13.98
18.465,13.98
18.465,13.98
18.465,13.98
18.465,13.98
18.465,13.98
18.465,14.98
18.465,14.98
18.466,14.98
18.466,14.98
18.466,14.98
18.466,14.98
18.506,14.98
18.506,14.98
18.506,14.98
18.506,14.98
18.506,14.98
18.506,14.98
18.506,14.98
18.506,14.98
18.506,14.98
18.506,15.98
18.507,15.98
18.507,15.98
18.507,15.98
18.507,15.98
18.507,15.98
18.546,15.98
18.546,15.98
18.546,15.98
18.546,15.98
18.547,15.98
18.547,15.98
18.547,15.98
18.547,15.98
18.547,15.98
18.547,15.98
18.547,16.98
18.547,16.98
18.547,16.98
18.547,16.98
18.547,16.98
18.547,16.98
